0.35340,20.76000,86.20000,3.64000,0.30140,18.85000,87.18000,5.54000
0.42710,13.15000,86.44000,11.25000,0.23160,7.44000,85.22000,11.25000
0.15870,-18.85000,85.57000,17.72000,0.49360,-13.15000,88.64000,18.85000
0.15070,-13.15000,92.05000,15.05000,0.50360,-15.05000,86.34000,18.07000
0.40370,-13.15000,92.05000,20.76000,0.24930,-7.44000,90.83000,16.95000
0.41270,-1.74000,92.79000,7.44000,0.26440,-3.64000,91.32000,15.05000
0.38660,16.95000,86.20000,3.64000,0.27700,9.34000,87.81000,11.81000
0.34580,9.34000,89.86000,15.05000,0.32010,9.34000,90.78000,8.98000
0.34550,11.25000,86.36000,18.56000,0.32320,5.54000,86.44000,16.95000
0.47100,-7.44000,86.62000,7.44000,0.18830,1.74000,91.85000,16.95000
0.43790,-20.76000,91.15000,1.74000,0.23810,-15.05000,89.61000,3.64000
0.41060,-7.44000,90.10000,16.95000,0.25670,-13.15000,86.84000,10.38000
0.44420,-15.05000,91.81000,5.54000,0.21340,-13.15000,88.64000,1.74000
0.16210,12.17000,84.25000,18.85000,0.49400,16.95000,90.35000,20.75000
0.39870,-18.85000,86.69000,15.05000,0.26560,-20.76000,85.47000,13.15000
0.35280,5.54000,91.57000,11.25000,0.30880,7.44000,91.57000,16.95000
0.37670,18.85000,86.93000,15.05000,0.28100,10.60000,87.08000,18.85000
0.44040,7.44000,89.37000,11.25000,0.22140,2.46000,87.18000,13.15000
0.13350,5.54000,85.96000,1.74000,0.52070,9.34000,86.44000,1.74000
0.36670,-5.54000,91.08000,1.74000,0.29360,-9.34000,87.91000,1.74000
0.33420,16.95000,84.49000,3.64000,0.33020,9.34000,87.42000,1.74000
0.41070,9.34000,91.81000,11.25000,0.25500,13.15000,89.00000,9.34000
0.40180,5.54000,88.88000,3.64000,0.25610,7.44000,88.40000,5.54000
0.41760,13.15000,87.18000,5.54000,0.24560,11.25000,85.96000,3.64000
0.44070,7.44000,89.13000,18.85000,0.20830,3.64000,85.96000,16.95000
0.42450,-3.64000,89.61000,18.85000,0.23630,-5.54000,87.91000,16.95000
0.12180,9.34000,86.44000,18.85000,0.53540,7.44000,90.17000,15.65000
0.40150,-16.95000,92.05000,18.85000,0.24740,-20.76000,88.15000,18.85000
0.15080,11.25000,86.44000,11.25000,0.50310,9.34000,88.72000,15.52000
0.06890,1.74000,84.25000,11.25000,0.58930,-1.74000,91.59000,7.44000
0.37940,-11.25000,90.20000,13.15000,0.28440,-5.54000,84.49000,3.64000
0.41070,-7.44000,88.05000,13.15000,0.24820,1.74000,88.02000,15.05000
0.41620,-15.05000,91.81000,5.54000,0.24140,-16.95000,91.08000,9.34000
0.39360,-7.44000,90.35000,18.85000,0.24990,-5.54000,91.08000,15.05000
0.43270,2.15000,88.23000,11.24000,0.23040,1.74000,92.05000,15.05000
0.14410,13.15000,88.40000,3.64000,0.51820,11.25000,86.20000,5.54000
0.40550,15.05000,91.15000,15.05000,0.24840,20.76000,88.40000,18.85000
0.46400,13.15000,90.35000,7.44000,0.19420,7.44000,85.47000,3.64000
0.39510,7.44000,87.58000,9.34000,0.25380,7.44000,86.86000,13.15000
0.40470,11.25000,90.10000,13.15000,0.25380,11.25000,87.91000,18.85000
0.36800,7.44000,91.86000,15.05000,0.29610,11.25000,91.81000,18.85000
0.33890,-16.95000,88.88000,11.25000,0.32140,-16.95000,88.15000,15.05000
0.45750,-1.74000,91.76000,3.64000,0.19370,2.50000,84.93000,5.54000
0.44620,11.25000,88.53000,15.05000,0.21020,7.44000,86.55000,12.33000
0.37450,20.76000,87.66000,7.44000,0.28170,9.91000,87.78000,16.95000
0.46810,11.25000,91.57000,5.54000,0.19730,14.11000,85.67000,13.15000
0.46740,-19.77000,87.89000,9.34000,0.19040,-13.15000,89.47000,9.88000
0.39410,13.15000,91.32000,7.44000,0.26990,20.76000,90.35000,5.54000
0.34920,-5.54000,86.93000,15.05000,0.31620,-7.44000,86.59000,18.41000
0.33250,1.74000,87.52000,17.97000,0.31600,5.54000,86.93000,16.95000
0.40250,-13.15000,86.93000,9.34000,0.25960,-18.85000,84.74000,13.15000
0.32960,-7.44000,88.40000,11.25000,0.32530,-1.74000,91.08000,15.05000
0.37480,-5.54000,92.79000,20.76000,0.26900,-1.74000,89.86000,13.15000
0.39930,-15.05000,91.30000,13.15000,0.26010,13.15000,91.58000,9.34000
0.41050,-16.95000,90.35000,16.95000,0.23420,-9.34000,89.37000,20.76000
0.39160,-20.76000,88.40000,11.25000,0.26720,-20.01000,90.68000,18.85000
0.33440,14.04000,85.89000,13.15000,0.32950,18.85000,85.71000,11.25000
0.39510,-7.44000,89.83000,3.64000,0.26650,3.64000,90.14000,1.74000
0.44250,-5.54000,87.14000,15.60000,0.22100,-1.74000,85.47000,11.25000
0.43550,13.15000,92.05000,11.25000,0.24280,15.05000,90.10000,9.34000
0.43050,1.74000,91.08000,16.95000,0.23650,3.64000,90.35000,18.85000
0.38100,-3.64000,89.13000,9.34000,0.28090,-5.54000,87.18000,11.25000
0.42180,-9.34000,92.30000,5.54000,0.24140,-7.44000,91.57000,3.64000
0.16490,18.85000,86.93000,5.54000,0.49930,20.76000,89.61000,3.64000
0.41760,-4.40000,87.04000,8.99000,0.25030,-5.54000,85.47000,5.54000
0.36960,-13.15000,86.16000,13.95000,0.28220,-11.89000,87.33000,2.35000
0.45470,11.25000,87.91000,5.54000,0.20830,13.15000,85.20000,9.34000
0.37860,18.85000,87.18000,9.34000,0.28270,20.76000,86.69000,7.44000
0.36420,-12.72000,87.56000,14.22000,0.29400,-16.95000,84.98000,13.15000
0.38940,9.34000,86.15000,16.95000,0.26130,11.25000,85.43000,15.05000
0.40640,5.54000,91.88000,13.15000,0.25070,-3.64000,89.10000,11.25000
0.36970,16.14000,87.28000,7.44000,0.27540,13.15000,87.91000,11.25000
0.39630,16.95000,92.30000,1.74000,0.27550,16.95000,89.61000,11.25000
0.33860,-16.95000,87.91000,11.25000,0.32650,-20.76000,85.71000,9.34000
0.36910,-12.18000,90.59000,11.25000,0.29570,-13.15000,88.64000,16.95000
0.35600,7.44000,88.75000,7.44000,0.29770,-5.54000,88.36000,9.34000
0.44760,1.74000,90.68000,9.34000,0.20930,-3.64000,90.12000,3.64000
0.41740,-14.72000,90.96000,3.64000,0.24580,-20.24000,88.99000,9.34000
0.43650,16.95000,88.40000,3.64000,0.22530,15.05000,87.42000,1.74000
0.46790,-1.74000,92.58000,13.15000,0.19090,3.64000,88.27000,11.25000
0.37400,7.82000,88.01000,5.54000,0.28460,13.15000,85.47000,11.25000
0.38280,11.25000,87.66000,13.15000,0.28060,9.34000,87.18000,5.54000
0.36640,18.85000,87.91000,5.54000,0.29390,20.76000,86.69000,3.64000
0.38280,11.25000,89.86000,11.25000,0.26900,15.05000,89.78000,2.64000
0.33960,-13.15000,86.44000,7.44000,0.31940,-11.25000,87.74000,12.20000
0.37320,-13.96000,87.32000,1.74000,0.28590,-11.25000,87.18000,3.64000
0.44260,-16.95000,90.59000,18.85000,0.21930,-15.05000,86.44000,13.15000
0.33980,15.05000,89.13000,7.44000,0.31740,13.15000,86.20000,20.75000
0.44390,-20.76000,89.37000,3.64000,0.21390,-18.85000,86.69000,9.34000
0.42780,-15.05000,89.13000,3.64000,0.23550,-11.25000,88.40000,3.64000
0.16590,-9.34000,88.64000,11.25000,0.50140,-13.15000,92.05000,7.44000
0.45950,7.44000,90.83000,20.75000,0.18450,3.64000,85.96000,16.95000
0.40380,-15.05000,85.96000,3.64000,0.25830,-13.15000,85.26000,15.77000
0.41010,-7.44000,92.30000,16.95000,0.23540,-5.54000,89.86000,13.15000
0.39610,-19.16000,85.43000,9.34000,0.27690,-16.95000,85.47000,13.15000
0.43310,-5.54000,89.86000,7.44000,0.22820,-7.44000,87.91000,5.54000
0.39990,-7.44000,86.44000,1.74000,0.26200,-9.34000,86.69000,11.25000
0.45010,1.74000,89.61000,9.34000,0.21710,5.54000,87.18000,9.34000
0.40470,1.74000,90.83000,7.44000,0.24950,3.64000,87.91000,3.64000
0.44960,5.54000,89.37000,5.54000,0.20700,7.44000,86.62000,9.34000
0.43250,18.85000,90.59000,18.85000,0.22800,5.54000,85.96000,18.85000
0.14790,5.54000,90.35000,16.95000,0.50900,7.44000,92.34000,13.15000
0.37480,16.95000,85.47000,3.64000,0.28630,5.54000,85.99000,8.15000
0.46310,-1.74000,91.02000,18.85000,0.19860,5.07000,84.25000,15.05000
0.35100,3.64000,90.89000,9.34000,0.29900,-1.74000,89.97000,7.44000
0.43920,1.74000,91.32000,16.95000,0.21450,5.54000,91.08000,15.05000
0.41960,-5.54000,87.40000,15.75000,0.24070,-9.34000,85.47000,15.05000
0.14660,-1.74000,89.37000,20.76000,0.51770,-7.44000,88.64000,11.25000
0.46370,11.25000,89.13000,20.75000,0.19360,3.64000,84.74000,16.95000
0.35310,-1.74000,91.57000,3.64000,0.30390,-9.34000,86.93000,11.25000
0.37320,-3.64000,90.59000,9.34000,0.29290,-7.44000,92.05000,16.95000
0.37490,3.64000,86.44000,1.74000,0.28570,3.64000,86.93000,5.54000
0.42020,3.64000,92.05000,9.34000,0.25280,1.74000,90.83000,3.64000
0.42000,5.54000,90.10000,15.05000,0.24250,16.95000,87.66000,15.05000
0.17410,3.64000,86.93000,13.15000,0.47320,5.54000,90.74000,16.39000
0.37560,9.34000,89.79000,4.33000,0.28660,20.76000,89.72000,1.74000
0.44970,7.44000,91.57000,16.95000,0.21340,3.64000,85.71000,9.34000
0.15670,5.54000,88.15000,15.05000,0.49750,3.64000,91.57000,18.85000
0.13630,-15.05000,90.83000,5.54000,0.51750,-13.15000,90.83000,7.44000
0.42610,-13.15000,85.47000,15.05000,0.23600,-11.25000,85.71000,11.25000
0.36740,3.64000,91.48000,15.05000,0.28710,-3.64000,90.37000,11.25000
0.43720,3.64000,91.57000,20.75000,0.21610,5.54000,89.86000,18.85000
0.40460,-7.44000,85.47000,16.95000,0.25490,-5.54000,84.98000,11.25000
0.44120,-18.85000,92.30000,7.44000,0.22300,-18.85000,90.10000,11.25000
0.46250,16.95000,87.42000,3.64000,0.19930,15.05000,84.98000,5.54000
0.44240,8.53000,90.64000,16.95000,0.20360,5.54000,89.61000,20.75000
0.38930,13.15000,87.18000,5.54000,0.27450,11.25000,84.74000,1.74000
0.36290,-5.54000,85.47000,1.74000,0.29620,-3.64000,85.96000,7.44000
0.40110,5.54000,89.37000,18.85000,0.25530,11.25000,89.61000,18.85000
0.46470,16.95000,92.05000,9.34000,0.19910,20.76000,88.15000,18.85000
0.40210,-11.25000,85.47000,5.54000,0.25830,-5.54000,85.22000,5.54000
0.39930,15.05000,90.59000,3.64000,0.25950,11.25000,89.48000,7.44000
0.36320,11.25000,87.95000,2.66000,0.30180,13.15000,86.69000,5.54000
0.34170,15.05000,92.30000,5.54000,0.33040,18.85000,91.57000,1.74000
0.17370,-9.34000,87.18000,9.34000,0.49150,-8.20000,91.96000,5.54000
0.46320,5.54000,90.84000,5.54000,0.19360,-1.74000,89.26000,7.44000
0.40160,11.25000,90.52000,6.31000,0.26380,9.76000,89.10000,11.25000
0.40380,-9.34000,92.54000,11.25000,0.27110,-3.64000,92.05000,3.64000
0.36480,11.25000,89.13000,13.15000,0.29430,9.34000,89.13000,9.34000
0.41330,-9.34000,91.81000,5.54000,0.25160,-8.07000,87.01000,13.15000
0.42060,-9.34000,87.42000,20.76000,0.24120,-5.54000,85.71000,18.85000
0.42660,15.05000,92.44000,18.85000,0.22040,-3.64000,92.01000,11.25000
0.39690,15.39000,89.20000,16.95000,0.27070,16.95000,85.96000,20.75000
0.06200,-18.85000,85.47000,7.44000,0.59820,-20.76000,88.64000,5.54000
0.34830,-12.74000,90.75000,15.05000,0.31230,-11.25000,91.32000,9.34000
0.44550,-5.54000,91.81000,9.34000,0.20470,-7.44000,88.88000,7.44000
0.39890,20.76000,87.66000,3.64000,0.26020,13.15000,87.66000,3.64000
0.35870,-18.24000,88.80000,14.74000,0.28560,-13.15000,85.71000,18.85000
0.38160,15.05000,88.39000,9.34000,0.28070,-7.44000,89.95000,16.95000
0.37100,1.74000,89.29000,20.75000,0.30520,-1.74000,85.62000,20.76000
0.38550,-18.85000,88.40000,5.54000,0.28280,-20.76000,84.98000,13.15000
0.38210,1.74000,87.19000,3.64000,0.27980,-11.25000,86.71000,15.05000
0.34760,-16.95000,90.35000,5.54000,0.31080,-18.85000,89.13000,9.34000
0.46120,-9.34000,90.35000,7.44000,0.20210,-3.64000,87.66000,15.05000
0.14390,-1.74000,87.91000,15.05000,0.51820,-3.64000,89.37000,16.95000
0.38500,-7.44000,88.64000,9.34000,0.27550,-9.34000,87.42000,13.15000
0.16480,18.85000,90.10000,15.05000,0.49080,20.76000,90.10000,13.15000
0.43180,1.74000,88.15000,9.34000,0.21030,8.29000,86.34000,3.64000
0.38130,8.68000,87.36000,1.74000,0.27770,-3.64000,88.58000,5.54000
0.40920,7.44000,92.58000,13.15000,0.25010,20.76000,89.96000,11.25000
0.47220,-1.74000,92.30000,1.74000,0.19910,-3.64000,88.15000,3.64000
0.41580,11.25000,88.64000,1.74000,0.24910,9.34000,86.20000,18.85000
0.39560,11.25000,92.10000,15.05000,0.26160,18.85000,91.62000,7.44000
0.41520,15.05000,89.72000,15.05000,0.24260,15.05000,85.96000,20.75000
0.37800,-7.44000,87.91000,7.44000,0.27500,-5.54000,87.66000,5.54000
0.35790,15.05000,91.57000,9.34000,0.29820,15.05000,90.10000,16.95000
0.45900,-15.05000,90.10000,3.64000,0.19780,-9.34000,85.22000,1.74000
0.18110,-5.54000,87.18000,20.76000,0.48200,-9.34000,88.15000,20.76000
0.37520,20.76000,87.85000,20.75000,0.27790,-8.12000,90.19000,18.85000
0.42760,-15.05000,89.37000,18.85000,0.22530,-9.34000,87.91000,18.85000
0.36480,9.34000,85.71000,9.34000,0.29150,11.25000,85.71000,13.15000
0.37190,9.34000,85.71000,15.05000,0.29010,7.44000,85.91000,9.34000
0.12810,16.95000,85.96000,13.15000,0.52090,18.85000,85.22000,11.25000
0.42820,-16.95000,91.81000,3.64000,0.23840,-20.76000,88.15000,5.54000
0.17960,-15.05000,85.71000,7.44000,0.47840,-18.85000,84.96000,1.74000
0.42520,5.54000,92.30000,15.05000,0.23630,9.34000,90.43000,16.95000
0.45520,9.34000,86.91000,12.13000,0.20080,13.15000,85.47000,11.25000
0.37130,-1.74000,88.81000,9.34000,0.29000,1.74000,85.08000,1.74000
0.36090,-19.83000,86.19000,15.05000,0.28500,-16.95000,85.96000,16.95000
0.33370,9.34000,86.69000,20.75000,0.32300,15.05000,87.18000,16.95000
0.40720,-18.85000,88.15000,9.34000,0.25430,-5.54000,90.59000,16.95000
0.39420,-16.95000,88.88000,16.95000,0.26930,-15.05000,89.13000,11.25000
0.36780,-11.66000,87.89000,18.85000,0.29340,-18.85000,86.20000,20.76000
0.38560,16.95000,85.47000,13.15000,0.27630,18.85000,85.22000,15.05000
0.46770,-15.05000,92.05000,5.54000,0.18800,-15.05000,89.00000,9.34000
0.18000,-16.95000,92.05000,18.85000,0.48310,-4.67000,91.66000,9.34000
0.45390,-13.15000,91.08000,9.34000,0.20740,-9.34000,89.37000,13.15000
0.34340,-11.25000,87.91000,15.05000,0.30520,-7.44000,90.83000,1.74000
0.41290,20.76000,92.10000,1.74000,0.24210,15.05000,90.35000,18.85000
0.43190,-1.74000,88.10000,6.54000,0.22580,1.74000,84.25000,7.44000
0.44700,13.15000,92.34000,15.05000,0.21110,7.44000,88.64000,18.85000
0.38230,9.34000,91.32000,15.05000,0.27400,15.05000,88.53000,13.15000
0.41730,-4.75000,90.39000,8.65000,0.24340,-9.34000,86.20000,5.54000
0.14280,7.44000,87.10000,15.05000,0.51010,9.75000,91.22000,11.25000
0.43250,11.25000,88.88000,16.95000,0.22630,13.15000,86.62000,15.05000
0.18220,9.34000,86.44000,13.15000,0.48940,4.52000,90.96000,13.15000
0.10990,16.95000,85.47000,9.34000,0.55140,18.85000,90.10000,13.15000
0.43690,-10.59000,87.46000,11.65000,0.21480,-7.44000,90.10000,18.85000
0.37220,1.74000,89.61000,7.44000,0.29250,15.05000,89.13000,1.74000
0.47960,-15.05000,91.57000,16.95000,0.18520,-18.85000,84.49000,15.05000
0.39990,-5.54000,92.54000,16.95000,0.25320,-9.34000,90.83000,16.95000
0.11430,-16.95000,85.96000,18.85000,0.54990,-15.05000,85.22000,20.76000
0.40830,-18.85000,90.10000,15.05000,0.25150,-14.13000,89.62000,15.05000
0.34480,13.15000,89.96000,16.95000,0.31240,7.44000,91.08000,16.95000
0.38180,15.05000,87.42000,16.95000,0.26440,18.85000,86.69000,16.95000
0.41850,-18.85000,89.61000,9.34000,0.23940,-20.76000,87.66000,13.15000
0.42310,-5.54000,92.05000,15.05000,0.24120,-7.44000,91.32000,16.95000
