 0.004574968 , -49.60938 , 0      
 0.004473344 , -48.82812 , 1      
 0.004308454 , -48.04688 , 2      
 0.004074795 , -47.26562 , 3      
 0.003734592 , -46.48438 , 4      
 0.003390128 , -45.70312 , 5      
 0.00304222 , -44.92188 , 6      
 0.00269185 , -44.14062 , 7      
 0.002360511 , -43.35938 , 8      
 0.002077706 , -42.57812 , 9      
 0.001818528 , -41.79688 , 10     
 0.001586516 , -41.01562 , 11     
 0.001386108 , -40.23438 , 12     
 0.001211576 , -39.45312 , 13     
 0.001062364 , -38.67188 , 14     
 0.0009411055 , -37.89062 , 15     
 0.0008378585 , -37.10938 , 16     
 0.000815448 , -23.82812 , 33     
 0.0009000441 , -23.04688 , 34     
 0.001010432 , -22.26562 , 35     
 0.001143802 , -21.48438 , 36     
 0.001298549 , -20.70312 , 37     
 0.001495099 , -19.92188 , 38     
 0.001712497 , -19.14062 , 39     
 0.00197931 , -18.35938 , 40     
 0.002301272 , -17.57812 , 41     
 0.00268956 , -16.79688 , 42     
 0.003148318 , -16.01562 , 43     
 0.003703157 , -15.23438 , 44     
 0.004396186 , -14.45312 , 45     
 0.005221979 , -13.67188 , 46     
 0.006263874 , -12.89062 , 47     
 0.007605677 , -12.10938 , 48     
 0.009354074 , -11.32812 , 49     
 0.01159416 , -10.54688 , 50     
 0.01445363 , -9.765625 , 51     
 0.01825394 , -8.984375 , 52     
 0.02332625 , -8.203125 , 53     
 0.02989213 , -7.421875 , 54     
 0.03868017 , -6.640625 , 55     
 0.05010725 , -5.859375 , 56     
 0.06478694 , -5.078125 , 57     
 0.08383917 , -4.296875 , 58     
 0.1090349 , -3.515625 , 59     
 0.1405974 , -2.734375 , 60     
 0.1805669 , -1.953125 , 61     
 0.2296681 , -1.171875 , 62     
 0.2872176 , -0.390625 , 63     
 0.3518488 , 0.390625 , 64     
 0.4245375 , 1.171875 , 65     
 0.5011509 , 1.953125 , 66     
 0.5781756 , 2.734375 , 67     
 0.6503708 , 3.515625 , 68     
 0.7081792 , 4.296875 , 69     
 0.7471983 , 5.078125 , 70     
 0.769174 , 5.859375 , 71     
 0.7690588 , 6.640625 , 72     
 0.7417493 , 7.421875 , 73     
 0.698006 , 8.203125 , 74     
 0.636381 , 8.984375 , 75     
 0.5668533 , 9.765625 , 76     
 0.4914007 , 10.54688 , 77     
 0.4173528 , 11.32812 , 78     
 0.3486615 , 12.10938 , 79     
 0.2861838 , 12.89062 , 80     
 0.2321598 , 13.67188 , 81     
 0.1882419 , 14.45312 , 82     
 0.150888 , 15.23438 , 83     
 0.119149 , 16.01562 , 84     
 0.09450265 , 16.79688 , 85     
 0.07524965 , 17.57812 , 86     
 0.05987172 , 18.35938 , 87     
 0.04777953 , 19.14062 , 88     
 0.03871167 , 19.92188 , 89     
 0.03148168 , 20.70312 , 90     
 0.02594544 , 21.48438 , 91     
 0.02175262 , 22.26562 , 92     
 0.01830539 , 23.04688 , 93     
 0.01555201 , 23.82812 , 94     
 0.01335269 , 24.60938 , 95     
 0.01152626 , 25.39062 , 96     
 0.01013419 , 26.17188 , 97     
 0.009042716 , 26.95312 , 98     
 0.008052974 , 27.73438 , 99     
 0.007315799 , 28.51562 , 100    
 0.006740811 , 29.29688 , 101    
 0.006246666 , 30.07812 , 102    
 0.005835825 , 30.85938 , 103    
 0.005489731 , 31.64062 , 104    
 0.00523046 , 32.42188 , 105    
 0.005056906 , 33.20312 , 106    
 0.004955486 , 33.98438 , 107    
 0.004844202 , 34.76562 , 108    
 0.004801452 , 35.54688 , 109    
 0.004814498 , 36.32812 , 110    
 0.004872901 , 37.10938 , 111    
 0.00494055 , 37.89062 , 112    
 0.005086943 , 38.67188 , 113    
 0.005238967 , 39.45312 , 114    
 0.005444147 , 40.23438 , 115    
 0.005668474 , 41.01562 , 116    
 0.005965702 , 41.79688 , 117    
 0.006356756 , 42.57812 , 118    
 0.006775181 , 43.35938 , 119    
 0.007300972 , 44.14062 , 120    
 0.007880928 , 44.92188 , 121    
 0.008566598 , 45.70312 , 122    
 0.009327702 , 46.48438 , 123    
 0.01017619 , 47.26562 , 124    
 0.01114882 , 48.04688 , 125    
 0.01226427 , 48.82812 , 126    
 0.01346539 , 49.60938 , 127    
