 0.07122017 , -49.5  , 0      
 0.08367377 , -48.5  , 1      
 0.0955336 , -47.5  , 2      
 0.1076976 , -46.5  , 3      
 0.1208912 , -45.5  , 4      
 0.1335918 , -44.5  , 5      
 0.1471339 , -43.5  , 6      
 0.1618425 , -42.5  , 7      
 0.1739118 , -41.5  , 8      
 0.18876 , -40.5  , 9      
 0.2053368 , -39.5  , 10     
 0.2224439 , -38.5  , 11     
 0.2388508 , -37.5  , 12     
 0.2529556 , -36.5  , 13     
 0.2711188 , -35.5  , 14     
 0.2882478 , -34.5  , 15     
 0.3046624 , -33.5  , 16     
 0.3218085 , -32.5  , 17     
 0.339618 , -31.5  , 18     
 0.3561206 , -30.5  , 19     
 0.3724718 , -29.5  , 20     
 0.388379 , -28.5  , 21     
 0.399898 , -27.5  , 22     
 0.4173065 , -26.5  , 23     
 0.4315931 , -25.5  , 24     
 0.4449701 , -24.5  , 25     
 0.4516318 , -23.5  , 26     
 0.4580287 , -22.5  , 27     
 0.4641767 , -21.5  , 28     
 0.4682381 , -20.5  , 29     
 0.472099 , -19.5  , 30     
 0.4766958 , -18.5  , 31     
 0.4800694 , -17.5  , 32     
 0.4818149 , -16.5  , 33     
 0.4775236 , -15.5  , 34     
 0.4777877 , -14.5  , 35     
 0.4726098 , -13.5  , 36     
 0.4640227 , -12.5  , 37     
 0.4597445 , -11.5  , 38     
 0.450571 , -10.5  , 39     
 0.4458749 , -9.5   , 40     
 0.4371547 , -8.5   , 41     
 0.4280486 , -7.5   , 42     
 0.4190211 , -6.5   , 43     
 0.4096094 , -5.5   , 44     
 0.3997111 , -4.5   , 45     
 0.3876624 , -3.5   , 46     
 0.3782019 , -2.5   , 47     
 0.3665476 , -1.5   , 48     
 0.3559543 , -0.5   , 49     
 0.3451631 , 0.5    , 50     
 0.3334133 , 1.5    , 51     
 0.3230736 , 2.5    , 52     
 0.3125281 , 3.5    , 53     
 0.3011242 , 4.5    , 54     
 0.2900566 , 5.5    , 55     
 0.2805521 , 6.5    , 56     
 0.2713659 , 7.5    , 57     
 0.2624109 , 8.5    , 58     
 0.2526467 , 9.5    , 59     
 0.2429263 , 10.5   , 60     
 0.2332712 , 11.5   , 61     
 0.2261878 , 12.5   , 62     
 0.2188833 , 13.5   , 63     
 0.2114711 , 14.5   , 64     
 0.2043691 , 15.5   , 65     
 0.1982565 , 16.5   , 66     
 0.1915432 , 17.5   , 67     
 0.1848074 , 18.5   , 68     
 0.1792421 , 19.5   , 69     
 0.1735403 , 20.5   , 70     
 0.1679928 , 21.5   , 71     
 0.1616825 , 22.5   , 72     
 0.1562714 , 23.5   , 73     
 0.1511027 , 24.5   , 74     
 0.1459249 , 25.5   , 75     
 0.1409264 , 26.5   , 76     
 0.1367291 , 27.5   , 77     
 0.132299 , 28.5   , 78     
 0.1280424 , 29.5   , 79     
 0.1244323 , 30.5   , 80     
 0.1207102 , 31.5   , 81     
 0.1171914 , 32.5   , 82     
 0.1139679 , 33.5   , 83     
 0.1105263 , 34.5   , 84     
 0.1076042 , 35.5   , 85     
 0.1048701 , 36.5   , 86     
 0.1017465 , 37.5   , 87     
 0.09885894 , 38.5   , 88     
 0.09612879 , 39.5   , 89     
 0.09320393 , 40.5   , 90     
 0.09105925 , 41.5   , 91     
 0.08905606 , 42.5   , 92     
 0.08696456 , 43.5   , 93     
 0.08517544 , 44.5   , 94     
 0.0831452 , 45.5   , 95     
 0.08081446 , 46.5   , 96     
 0.07885603 , 47.5   , 97     
 0.07706088 , 48.5   , 98     
 0.07536174 , 49.5   , 99     
